file_name,year,degreeSeekingFirstYear_AAPI,degreeSeekingFirstYear_AIAN,degreeSeekingFirstYear_Black,degreeSeekingFirstYear_Latinx,degreeSeekingFirstYear_Unknown,degreeSeekingFirstYear_intl,degreeSeekingFirstYear_white,degreeSeekingFirstYear_Asian,degreeSeekingFirstYear_NHPI,degreeSeekingFirstYear_multi,degreeSeekingAll_AAPI,degreeSeekingAll_AIAN,degreeSeekingAll_Black,degreeSeekingAll_Latinx,degreeSeekingAll_Unknown,degreeSeekingAll_intl,degreeSeekingAll_white,degreeSeekingAll_Asian,degreeSeekingAll_NHPI,degreeSeekingAll_multi,allStudents_AAPI,allStudents_AIAN,allStudents_Black,allStudents_Latinx,allStudents_Unknown,allStudents_intl,allStudents_white,allStudents_Asian,allStudents_NHPI,allStudents_multi,forbes_ranking,school_name,public_private,Rigor of secondary school record,Class rank,Academic GPA,Standardized test scores,Application Essay,Recommendation(s),Interview,Extracurricular activities,Talent/ability,Character/personal qualities,First Generation,Alumni/ae relation,Geographical residence,State residency,Religious affiliation/commitment,Racial/ethnic status,Volunteer work,Work experience,Level of applicant’s interest
44_18_19,2018,0,34,187,588,96,1175,2584,1957,19,521,0,141,920,2584,332,4846,11985,7839,132,2299,0,142,931,2601,1068,4857,12139,7917,133,2311,44,University of Washington,Public,4,1,4,3,4,1,1,3,3,2,3,1,1,2,1,1,3,3,1
46_18_19,2018,0,8,404,2156,70,391,3342,2237,3,349,0,53,1704,9493,353,2160,16120,8916,38,1492,0,54,1712,9564,357,2248,16358,8967,39,1505,46,UT Austin,Public,4,4,4,4,4,4,1,4,4,4,4,1,4,4,NA,4,4,4,1
50_18_19,2018,0,13,118,390,239,595,4706,531,3,267,0,60,598,1603,459,3082,21543,1950,28,1037,0,65,658,1666,583,3558,22963,2060,28,1067,50,U-Wisconsin,Public,4,2,3,3,4,3,1,2,2,2,2,2,1,3,1,2,2,2,1
55_18_19,2018,0,2,109,144,88,99,883,138,1,81,0,10,454,598,351,381,3752,480,4,319,0,10,456,598,351,385,3768,485,4,320,55,William & Mary,Public,4,4,4,4,4,4,2,4,4,4,2,2,2,4,1,2,4,4,2
57_18_19,2018,0,7,23,648,126,62,2578,598,11,345,0,30,165,3585,923,438,11403,2785,39,1618,0,30,165,3586,924,475,11413,2787,39,1618,57,"Cal Poly State, San Luis Obispo",Public,4,1,4,4,1,1,1,2,2,1,2,1,2,1,1,1,2,2,2
62_18_19,2018,0,4,393,355,70,68,3957,636,6,238,0,25,2268,1864,281,432,20333,3053,22,1189,0,25,2272,1870,287,500,20387,3057,22,1191,62,University of Georgia,Public,4,1,4,3,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1
63_18_19,2018,0,7,247,470,83,792,5385,946,5,422,0,36,942,1670,650,4653,20516,2851,24,1143,0,36,950,1684,652,4657,20664,2861,24,1144,63,Purdue University,Public,4,2,4,4,3,3,1,3,2,3,3,1,2,2,1,2,2,2,2
68_18_19,2018,0,19,269,290,170,160,3483,367,5,189,0,93,1319,1352,1040,852,16335,1742,15,910,0,95,1386,1406,1685,983,16902,1795,16,931,68,NC State,Public,4,4,4,4,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2
74_18_19,2018,0,1,98,339,0,83,414,721,0,36,0,19,1264,3823,0,1614,2937,4747,19,206,0,19,1280,3912,0,1618,3141,4827,19,208,74,"CUNY, Baruch College",Public,4,1,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,2,1
75_18_19,2018,0,10,265,271,164,271,4092,662,2,240,0,79,1572,1372,391,2620,20970,3138,25,1288,0,89,1695,1438,1292,2891,22427,3419,28,1354,75,"University of Minnesota, Twin Cities",Public,4,4,4,4,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1
01_19_20,2019,0,4,97,145,12,146,520,332,1,78,0,10,419,565,70,638,2136,1184,6,280,0,10,419,565,70,658,2136,1184,6,280,1,Princeton University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,1,1,2,2,2,1
02_19_20,2019,0,16,116,292,0,197,488,413,6,170,0,57,477,1156,25,747,2264,1590,25,653,0,57,477,1156,26,748,2264,1590,25,653,2,Stanford University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,1,1,2,2,2,1
04_19_20,2019,0,8,117,233,19,146,563,352,2,110,0,29,463,860,32,621,2460,1221,6,397,0,29,463,860,33,621,2461,1221,6,398,4,Yale University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,2,1,2,2,2,1
07_19_20,2019,0,3,190,241,110,312,813,551,0,120,0,11,770,1014,250,1347,3860,2254,5,508,0,13,958,1145,424,1610,4671,2466,6,579,7,University of Pennsylvania,Private,4,3,4,4,4,4,3,3,3,4,2,2,2,2,1,2,2,2,2
08_19_20,2019,0,4,146,195,28,214,559,370,1,127,0,16,597,735,91,814,2487,1433,3,519,0,16,597,738,92,863,2492,1435,3,519,8,Harvard University,Private,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1
09_19_20,2019,0,0,72,156,6,105,296,280,0,46,0,4,293,644,54,477,1262,1054,6,184,0,4,293,644,55,487,1262,1054,6,184,9,Rice University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,2,1,2,2,2,2
10_19_20,2019,0,8,209,505,226,297,1117,647,3,177,0,45,999,2079,1206,1553,5359,2978,15,742,0,45,999,2079,1208,1618,5359,2978,15,742,10,Cornell University,Private,4,3,4,4,4,4,2,4,4,4,2,2,2,2,NA,2,2,2,1
11_19_20,2019,0,2,113,259,21,221,837,408,1,144,0,6,466,1032,283,841,3639,1523,3,526,0,0,0,0,0,0,0,0,0,0,11,Northwestern University,Private,4,4,4,4,3,3,2,3,3,3,2,2,1,1,NA,2,2,2,2
15_19_20,2019,0,6,188,156,72,190,666,241,4,81,0,31,756,691,319,661,3027,983,22,381,0,31,756,692,322,669,3029,983,22,382,15,Vanderbilt University,Private,4,4,4,4,4,3,2,4,3,4,2,2,2,2,1,2,2,2,1
16_19_20,2019,0,17,67,119,20,120,605,169,0,73,0,59,254,459,62,428,2207,646,8,242,0,59,254,459,83,455,2248,650,8,243,16,Dartmouth College,Private,4,4,4,4,4,4,2,4,3,4,2,2,2,1,1,2,2,2,2
17_19_20,2019,0,0,30,63,25,59,257,65,1,46,0,2,139,271,74,173,993,251,1,121,0,3,141,271,77,186,1024,254,1,121,17,Williams College,Private,4,4,4,NA,3,4,1,3,3,4,3,3,2,1,2,3,3,3,1
18_19_20,2019,0,3,126,163,78,190,673,306,3,118,0,24,463,759,316,782,2923,1140,12,415,0,24,468,769,401,932,2963,1172,12,419,18,Brown University,Private,4,4,4,4,4,4,2,3,4,4,2,2,2,2,1,2,2,2,1
19_19_20,2019,0,0,17,51,14,54,121,43,1,27,0,1,59,205,68,209,550,154,2,87,0,1,59,205,68,216,550,154,2,88,19,Claremont McKenna College,Private,4,4,4,4,3,4,3,4,3,4,2,2,2,1,1,2,2,2,1
21_19_20,2019,0,26,179,1428,131,982,1053,2218,6,0,0,119,876,6524,693,5433,5933,11156,60,0,0,119,876,6524,693,5433,5933,11156,60,0,21,UCSD,Public,4,1,4,4,4,1,1,3,3,3,2,1,2,3,1,1,3,2,1
22_19_20,2019,0,0,6,57,1,13,63,75,1,19,0,0,16,161,1,79,253,343,1,84,0,0,16,161,1,79,253,343,1,84,22,California Institute of Technology,Private,4,3,3,4,4,4,1,3,2,4,2,1,1,1,1,2,2,2,1
23_19_20,2019,0,0,40,71,8,81,207,153,0,52,0,2,159,313,9,313,874,551,0,170,0,2,160,314,110,330,877,554,0,172,23,Wellesley College,Private,4,3,4,3,3,4,2,3,3,4,2,2,2,2,1,2,2,2,2
24_19_20,2019,0,2,49,66,19,53,186,66,2,27,0,9,187,242,49,162,796,272,2,120,0,9,187,242,49,162,796,272,2,120,24,Amherst College,Private,4,3,4,4,4,4,1,4,4,4,3,2,2,1,1,2,3,3,1
25_19_20,2019,0,1,33,64,0,37,285,33,1,44,0,6,140,208,9,120,1086,132,3,128,0,6,140,208,9,121,1088,132,3,128,25,Bowdoin College,Private,4,4,4,3,4,4,2,4,4,4,2,2,2,2,1,2,2,2,1
26_19_20,2019,0,7,328,1333,135,250,3416,777,5,275,0,58,2025,7869,1114,858,17971,3179,73,1376,0,58,2061,7999,1163,1046,18354,3237,74,1413,26,University of Florida,Public,4,2,4,3,4,1,1,4,4,4,3,1,2,2,1,1,4,3,2
27_19_20,2019,0,2,35,57,15,64,145,63,1,35,0,6,128,210,66,230,632,258,2,125,0,6,128,211,66,234,636,258,2,126,27,Swarthmore College,Private,4,4,4,2,4,4,2,3,2,4,2,2,2,2,2,2,2,2,1
29_19_20,2019,0,13,242,518,366,305,3811,1227,2,346,0,37,1242,2138,1400,2298,17603,4843,13,1472,0,37,1245,2143,1410,2426,17659,4858,13,1475,29,UMich - Ann Arbor,Public,4,1,4,3,3,3,1,2,2,3,3,2,2,2,1,1,2,2,2
31_19_20,2019,0,14,371,374,142,207,2334,517,2,221,0,84,1541,1635,702,757,11182,2184,10,939,0,86,1548,1643,710,950,11257,2203,11,947,31,UNC,Public,4,3,3,4,4,4,1,4,4,4,2,2,1,4,1,2,3,3,1
38_19_20,2019,0,2,202,228,30,331,1372,773,2,136,0,7,1081,1126,400,1462,7175,3460,6,633,0,7,1119,1148,436,1639,7382,3757,6,665,38,Georgia Tech,Public,4,1,4,3,3,2,1,4,3,3,2,2,3,3,1,2,3,3,1
39_19_20,2019,0,3,112,1623,60,1145,649,2198,13,265,0,20,608,7820,355,5171,4039,10953,75,1341,0,20,608,7820,355,5171,4039,10953,75,1341,39,UC Irvine,Public,4,1,4,4,4,NA,1,4,4,3,2,1,2,2,1,1,4,4,1
40_19_20,2019,0,2,521,1144,85,961,3086,1614,3,249,0,9,2103,4283,236,4651,14253,6396,20,1129,0,9,2127,4320,362,5134,14533,6467,21,1147,40,UIUC,Public,4,1,4,3,3,1,1,3,3,2,2,1,2,2,1,2,2,2,1
41_19_20,2019,0,2,476,320,192,97,2031,971,1,195,0,30,3413,2820,870,1317,14615,5466,21,1353,0,30,3506,2851,988,1474,14758,5518,21,1365,41,UMD,Public,4,3,4,4,3,3,1,2,3,2,3,2,2,3,1,2,2,2,1
44_19_20,2019,0,21,179,653,122,1121,2408,1912,32,544,0,126,929,2751,438,4945,11422,7941,139,2351,0,127,938,2769,1177,4955,11584,7998,139,2359,44,University of Washington,Public,4,1,4,3,4,1,1,3,3,2,3,1,1,2,1,1,3,3,1
46_19_20,2019,0,6,326,2123,54,309,2950,2059,5,338,0,54,1677,9738,334,2034,15400,9003,32,1511,0,54,1686,9800,338,2099,15565,9064,32,1525,46,UT Austin,Public,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,1
50_19_20,2019,0,10,113,436,273,645,5148,646,6,273,0,55,594,1709,751,3209,21537,2201,26,1103,0,59,637,1769,881,3659,22982,2307,26,1136,50,U-Wisconsin,Public,4,2,3,3,4,3,1,2,2,2,2,1,1,3,1,2,2,2,1
55_19_20,2019,0,3,87,135,63,108,854,174,2,104,0,11,413,605,310,375,3639,524,5,358,0,11,413,607,316,375,3644,526,5,359,55,William & Mary,Public,4,4,4,4,4,4,2,4,4,4,2,2,2,4,1,2,4,4,2
57_19_20,2019,0,4,38,774,118,68,2551,670,16,374,0,29,171,3590,804,428,10976,2783,44,1579,0,29,171,3591,804,469,10984,2783,44,1579,57,"Cal Poly State, San Luis Obispo",Public,4,1,4,4,1,1,1,2,2,1,2,1,2,1,1,1,2,2,1
62_19_20,2019,0,1,400,331,65,68,3758,639,4,233,0,20,2232,1946,283,416,20409,3128,25,1219,0,20,2236,1951,286,479,20485,3141,25,1225,62,University of Georgia,Public,4,1,4,3,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1
63_19_20,2019,0,9,205,460,107,1061,5002,877,4,331,0,35,926,1862,554,4649,21031,3129,19,1256,0,35,931,1876,558,4651,21174,3138,19,1264,63,Purdue University,Public,4,2,4,4,3,3,1,3,2,3,3,1,2,2,1,2,2,2,2
68_19_20,2019,0,30,260,295,188,142,3377,391,2,188,0,104,1407,1494,1019,885,16530,1849,17,933,0,108,1515,1612,1389,1058,17322,1980,18,971,68,NC State,Public,4,4,4,4,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2
70_19_20,2019,0,14,262,2856,12,60,5841,1179,4,385,0,107,1389,13110,85,602,31522,4526,34,1748,0,108,1413,13315,97,728,31765,4569,36,1760,70,Texas A&M,Public,4,4,4,4,3,2,1,4,4,2,3,NA,3,3,1,1,3,3,2
74_19_20,2019,0,2,154,525,0,99,436,959,2,91,0,20,1305,3854,0,1486,2993,5063,21,324,0,21,1329,3942,0,1520,3180,5144,21,325,74,"CUNY, Baruch College",Public,4,1,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,2,1
75_19_20,2019,0,16,257,264,147,450,4102,748,3,291,0,74,1627,1433,496,2619,20472,3274,22,1350,0,96,1799,1549,2093,2884,21675,3626,23,1420,75,"University of Minnesota, Twin Cities",Public,4,4,4,4,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1
01_20_21,2020,0,0,114,99,13,129,412,296,2,81,0,9,418,499,53,546,1702,1179,5,277,0,0,0,0,0,0,0,0,0,0,1,Princeton University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,1,1,2,2,2,1
02_20_21,2020,0,12,133,287,2,159,402,455,3,153,0,62,473,1082,14,679,1846,1579,22,609,0,62,473,1082,14,679,1846,1579,22,609,2,Stanford University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,1,1,2,2,2,1
04_20_21,2020,0,3,112,177,8,117,416,353,2,76,0,13,428,707,18,472,1644,1123,5,293,0,13,428,707,18,472,1644,1123,5,293,4,Yale University,Private,4,4,4,2,4,4,2,4,4,4,2,2,2,2,1,2,2,2,1
05_20_21,2020,0,2,139,1367,199,730,1059,2279,7,335,0,25,657,5751,1010,3879,6726,10884,50,1814,0,25,658,5751,1010,3880,6726,10884,50,1815,5,UC Berkeley,Public,4,1,4,2,4,2,1,3,2,3,2,1,1,2,1,1,3,3,1
07_20_21,2020,0,5,163,246,102,259,699,710,1,100,0,13,762,1033,316,1286,3545,2433,6,478,0,14,890,1116,371,1324,4252,2616,6,566,7,University of Pennsylvania,Private,4,3,4,4,4,4,3,3,3,4,2,2,2,2,1,2,2,2,2
09_20_21,2020,0,0,77,144,9,102,303,303,1,54,0,3,308,650,42,479,1246,1118,5,201,0,3,308,651,43,497,1249,1119,5,201,9,Rice University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,2,1,2,2,2,2
10_20_21,2020,0,7,258,530,215,291,1060,731,3,154,0,35,1057,2158,1111,1433,5121,3071,16,739,0,35,1057,2158,1113,1433,5121,3071,16,739,10,Cornell University,Private,4,3,4,4,4,4,2,4,4,4,2,2,2,2,NA,2,2,2,1
11_20_21,2020,0,2,113,294,71,177,717,420,0,107,0,7,483,1062,285,831,3396,1604,2,514,0,7,484,1064,288,831,3398,1605,2,515,11,Northwestern University,Private,4,4,4,2,3,3,2,3,3,3,2,2,1,1,1,2,2,2,2
15_20_21,2020,0,7,195,189,68,148,672,319,2,98,0,27,779,710,328,665,2992,1128,22,401,0,27,779,710,330,665,2994,1129,22,401,15,Vanderbilt University,Private,4,4,4,4,4,3,2,4,3,4,2,2,2,2,1,2,2,2,1
16_20_21,2020,0,14,62,113,16,112,508,162,0,70,0,56,245,430,70,439,2032,629,4,241,0,56,245,431,76,448,2036,632,4,242,16,Dartmouth College,Private,4,4,4,4,4,4,2,4,3,4,2,2,2,1,1,2,2,2,2
17_20_21,2020,0,0,15,52,23,42,223,90,0,37,0,1,129,252,99,166,873,272,1,124,0,1,130,255,109,166,900,275,1,125,17,Williams College,Private,4,4,4,4,3,4,1,3,3,4,3,3,2,1,2,3,3,3,1
18_20_21,2020,0,8,124,191,30,193,722,353,3,127,0,23,480,739,242,734,2760,1227,10,417,0,24,482,745,295,807,2773,1238,10,418,18,Brown University,Private,4,4,4,4,4,4,2,3,4,4,2,2,2,2,1,2,2,2,1
19_20_21,2020,0,0,23,55,14,41,107,53,1,21,0,2,63,215,63,179,478,170,2,90,0,2,63,215,63,179,478,170,2,90,19,Claremont McKenna College,Private,4,4,4,2,3,4,3,4,3,4,2,2,2,1,1,2,2,2,NA
20_20_21,2020,0,4,125,156,81,96,636,368,0,114,0,34,582,673,319,538,2698,1426,3,377,0,0,0,0,0,0,0,0,0,0,20,Duke University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,2,2,2,2,2,2
21_20_21,2020,0,28,195,1113,192,1127,1081,2704,7,0,0,130,951,6624,792,5422,6045,11829,49,0,0,130,951,6624,792,5422,6045,11829,49,0,21,UCSD,Public,4,2,4,1,4,1,1,3,3,3,2,1,2,3,1,1,3,2,NA
22_20_21,2020,0,0,4,38,4,21,48,89,0,21,0,0,17,163,4,68,211,358,1,79,0,0,17,163,4,68,211,358,1,79,22,California Institute of Technology,Private,4,3,3,4,4,4,1,3,2,4,2,1,1,1,1,2,2,2,1
23_20_21,2020,0,0,40,96,4,79,203,129,1,29,0,2,161,317,11,307,798,517,1,146,0,2,161,318,26,307,800,519,1,146,23,Wellesley College,Private,4,3,4,2,3,4,2,3,3,4,2,2,2,2,1,2,2,2,2
24_20_21,2020,0,0,47,72,1,57,157,71,1,28,0,10,182,244,30,178,705,270,3,123,0,10,182,244,30,178,705,270,3,123,24,Amherst College,Private,4,3,4,2,4,4,1,4,4,4,3,2,2,1,1,2,3,3,1
25_20_21,2020,0,2,27,43,1,30,267,49,0,44,0,6,137,189,8,128,998,166,1,143,0,6,137,189,8,128,999,166,1,143,25,Bowdoin College,Private,4,4,4,3,4,4,2,4,4,4,2,2,2,2,1,2,2,2,1
26_20_21,2020,0,3,350,1392,123,100,3277,780,0,308,0,47,1962,7997,963,816,17617,3324,35,1476,0,49,2006,8136,986,846,17992,3377,35,1504,26,University of Florida,Public,4,2,4,3,4,1,1,4,4,4,3,1,2,2,1,1,3,3,1
27_20_21,2020,0,0,30,52,10,53,109,83,0,36,0,4,115,188,52,216,474,256,2,128,0,4,117,188,52,216,474,256,2,128,27,Swarthmore College,Private,4,4,4,2,4,4,2,3,2,4,2,2,2,2,2,2,2,2,1
28_20_21,2020,0,4,204,596,47,418,1055,931,7,198,0,25,974,3228,349,2339,6853,4509,56,1188,0,25,975,3231,398,2351,6860,4518,58,1190,28,University of Southern California,Private,4,1,4,4,4,4,1,3,3,3,2,2,1,1,1,2,2,2,1
29_20_21,2020,0,6,235,433,403,242,3870,1334,2,354,0,36,1246,2176,1607,2282,17243,5083,14,1502,0,36,1249,2187,1615,2302,17307,5111,14,1508,29,UMich - Ann Arbor,Public,4,1,4,3,3,3,1,2,2,3,3,2,2,2,1,1,2,2,2
31_20_21,2020,0,14,379,429,109,207,2461,610,2,234,0,77,1629,1808,581,844,10955,2361,10,1011,0,79,1641,1818,582,852,11020,2379,10,1018,31,UNC,Public,4,3,3,4,4,4,1,4,4,4,2,2,1,4,1,2,3,3,1
34_20_21,2020,0,2,269,269,201,145,2038,650,3,208,0,15,1160,1144,861,701,9408,2723,14,879,0,15,1177,1172,872,720,9706,2744,14,894,34,UVA,Public,4,4,4,3,3,4,1,3,3,4,2,2,2,4,1,2,2,2,1
38_20_21,2020,0,0,227,231,48,306,1377,920,1,150,0,0,1139,1176,287,1490,7031,3915,5,697,0,0,1170,1211,344,1520,7271,4308,5,732,38,Georgia Tech,Public,4,1,4,3,4,2,1,4,2,4,2,2,3,3,1,2,4,4,1
39_20_21,2020,0,3,76,1288,69,974,641,2424,13,277,0,21,586,7455,348,4841,3832,11099,67,1389,0,21,586,7455,348,4841,3832,11099,67,1389,39,UC Irvine,Public,4,1,4,1,4,NA,1,4,4,3,2,1,2,2,1,1,4,4,1
40_20_21,2020,0,1,499,1122,110,914,2890,1727,2,264,0,9,2120,4599,306,4303,13842,6646,13,1163,0,9,2138,4637,462,4442,14088,6703,13,1191,40,UIUC,Public,4,1,4,3,3,1,1,3,3,2,2,1,2,2,1,2,2,2,1
41_20_21,2020,0,1,487,357,193,109,1947,976,1,242,0,31,3556,2986,1039,1195,14170,5796,22,1419,0,32,3700,3045,1158,1203,14387,5890,22,1438,41,UMD,Public,4,3,4,4,4,4,1,2,4,2,3,2,2,3,1,2,2,2,1
44_20_21,2020,0,22,233,609,120,1036,2430,1994,23,560,0,126,1005,2854,485,4689,11194,8250,134,2408,0,132,1016,2888,4516,4712,11444,8315,135,2424,44,University of Washington,Public,4,1,4,1,4,1,1,3,3,2,3,1,1,2,1,1,3,3,1
46_20_21,2020,0,7,418,2417,85,305,2761,2120,2,344,0,44,1775,10351,323,1592,14716,9224,25,1574,0,44,1796,10448,329,1602,14937,9280,25,1587,46,UT Austin,Public,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1
50_20_21,2020,0,17,176,520,216,550,4849,675,5,298,0,64,642,1933,899,2983,21508,2463,21,1137,0,69,716,1992,1040,3093,22899,2578,22,1176,50,U-Wisconsin,Public,4,2,3,2,4,1,1,2,2,2,2,1,1,3,NA,2,2,2,1
55_20_21,2020,0,2,109,115,68,60,908,161,1,97,0,8,437,546,293,297,3687,562,5,382,0,8,437,549,296,297,3699,562,5,383,55,William & Mary,Public,4,4,4,4,4,4,2,4,4,4,2,2,2,4,1,2,4,4,2
57_20_21,2020,0,2,23,832,111,70,2676,673,6,395,0,27,164,3942,747,447,11522,2881,48,1664,0,27,164,3944,748,447,11523,2881,48,1665,57,"Cal Poly State, San Luis Obispo",Public,4,1,4,4,1,1,1,2,2,1,2,1,2,1,1,1,2,2,1
62_20_21,2020,0,5,339,396,67,47,3812,736,1,243,0,19,2100,2036,303,350,20359,3223,23,1263,0,19,2103,2039,305,351,20426,3235,23,1264,62,University of Georgia,Public,4,1,4,3,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1
63_20_21,2020,0,5,196,580,123,883,5507,1140,5,430,0,31,902,2074,437,4246,21881,3682,22,1461,0,31,906,2092,439,4246,22013,3702,22,1469,63,Purdue University,Public,4,2,4,4,3,3,1,3,2,3,3,1,2,2,1,2,2,2,2
68_20_21,2020,0,21,271,313,50,94,3304,454,6,234,0,100,1435,1655,777,799,16895,1950,23,1037,0,104,1544,1790,979,844,17673,2101,23,1092,68,NC State,Public,4,4,4,4,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2
70_20_21,2020,0,19,246,2779,16,54,6208,1349,5,434,0,99,1093,10992,79,614,25766,3705,28,1477,0,119,1361,14001,99,683,32211,5131,33,1930,70,Texas A&M,Public,4,4,4,4,3,2,1,4,4,2,3,NA,3,3,1,1,3,3,2
74_20_21,2020,0,2,163,533,0,66,417,809,0,65,0,24,1323,3931,0,1342,3098,5324,15,399,0,24,1337,4012,0,1344,3241,5396,15,405,74,"CUNY, Baruch College",Public,4,1,4,NA,3,3,2,2,2,2,1,1,1,1,1,1,1,2,1
75_20_21,2020,0,22,339,277,103,282,3895,764,4,280,0,82,1840,1494,531,2275,19925,3376,21,1363,0,111,2076,1669,2523,2314,21953,3930,28,1457,75,"University of Minnesota, Twin Cities",Public,4,4,4,4,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1
01_21_22,2021,0,2,102,146,26,159,484,273,1,95,0,10,436,551,73,610,2016,1199,5,336,0,0,0,0,0,0,0,0,0,0,1,Princeton University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,1,1,2,2,2,1
02_21_22,2021,0,17,164,387,5,247,504,580,6,215,0,67,547,1339,19,818,2139,1917,21,778,0,67,547,1339,19,818,2139,1917,21,778,2,Stanford University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,1,1,2,2,2,1
03_21_22,2021,0,1,118,163,33,120,238,415,0,89,0,6,336,702,92,472,1116,1536,4,365,0,6,336,702,92,481,1116,1536,4,365,3,Massachusetts Institute of Technology,Private,3,2,3,3,3,3,3,3,3,4,2,1,2,1,1,2,2,2,1
04_21_22,2021,0,5,153,277,41,206,623,352,3,126,0,24,524,972,68,672,2429,1399,8,439,0,24,524,972,68,673,2429,1399,8,439,4,Yale University,Private,4,4,4,2,4,4,2,4,4,4,2,2,2,2,1,2,2,2,1
05_21_22,2021,0,12,137,1380,269,911,1310,2483,11,418,0,36,679,6300,1013,4179,6591,11104,48,1861,0,0,0,0,0,0,0,0,0,0,5,UC Berkeley,Public,4,1,4,2,4,2,1,3,2,3,2,1,1,2,1,1,3,3,1
06_21_22,2021,0,6,156,272,25,202,475,311,4,109,0,30,557,1047,94,1083,2014,1429,8,448,0,0,0,0,0,0,0,0,0,0,6,Columbia University (ONLY Columbia College and Columbia Engineering),Private,4,4,4,2,4,4,2,4,3,4,2,2,2,1,1,2,2,2,1
07_21_22,2021,0,2,188,251,112,310,717,647,0,111,0,11,773,1028,396,1311,3350,2615,3,475,0,11,773,1028,396,1311,3350,2615,3,475,7,University of Pennsylvania,Private,4,3,4,4,4,4,3,3,3,4,2,2,2,2,1,2,2,2,2
08_21_22,2021,0,5,186,228,19,287,650,431,4,139,0,16,665,827,80,883,2530,1555,7,532,0,16,665,831,80,934,2533,1555,7,532,8,Harvard University,Private,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1
09_21_22,2021,0,2,102,183,23,156,319,371,2,59,0,2,337,660,48,524,1257,1203,4,205,0,2,337,660,48,530,1258,1203,4,205,9,Rice University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,2,1,2,2,2,2
10_21_22,2021,0,14,338,583,203,365,1160,831,7,217,0,43,1129,2285,1032,1507,5265,3350,19,821,0,43,1129,2285,1033,1558,5265,3350,19,821,10,Cornell University,Private,4,3,4,2,4,4,2,4,4,4,2,2,2,2,1,2,2,2,1
11_21_22,2021,0,2,154,351,75,216,723,401,0,164,0,6,515,1176,272,869,3339,1739,1,567,0,6,517,1178,272,870,3341,1741,1,568,11,Northwestern University,Private,4,4,4,2,4,4,2,4,4,4,2,2,1,1,1,2,2,2,2
12_21_22,2021,0,0,137,304,27,222,285,352,0,93,0,4,479,1056,117,785,1368,1524,3,391,0,0,0,0,0,0,0,0,0,0,12,Johns Hopkins University,Private,4,4,4,4,4,4,1,3,3,3,2,1,2,1,1,2,3,3,1
14_21_22,2021,0,0,162,332,105,313,626,374,0,141,0,1,456,1122,210,1186,2513,1499,1,525,0,1,456,1122,210,1199,2513,1499,1,525,14,University of Chicago,Private,4,2,2,2,4,4,1,4,4,4,2,2,2,2,2,2,2,2,2
15_21_22,2021,0,6,193,207,65,169,608,274,7,97,0,26,760,758,294,721,2940,1181,20,404,0,26,760,758,295,721,2944,1183,20,404,15,Vanderbilt University,Private,4,4,4,4,4,1,2,4,3,4,2,2,2,2,1,2,2,2,1
16_21_22,2021,0,18,74,128,18,166,573,154,0,90,0,53,243,453,80,528,2254,642,1,279,0,53,243,454,83,540,2260,643,1,279,16,Dartmouth College,Private,4,4,4,4,4,4,2,4,3,4,2,2,2,1,1,2,2,2,2
17_21_22,2021,0,0,20,74,27,42,302,68,0,41,0,1,98,258,107,175,1053,286,0,143,0,1,99,260,107,187,1080,289,0,143,17,Williams College,Private,4,4,4,4,3,4,1,3,3,4,3,3,2,1,2,3,3,3,1
18_21_22,2021,0,6,162,224,39,192,643,301,2,136,0,24,541,802,217,787,2941,1295,12,506,0,24,545,811,292,899,2952,1304,12,510,18,Brown University,Private,4,4,4,2,4,4,1,3,4,4,2,2,2,2,1,2,2,2,1
19_21_22,2021,0,0,21,60,22,63,121,50,1,20,0,1,73,221,77,217,521,205,4,95,0,1,73,221,77,219,521,205,4,95,19,Claremont McKenna College,Private,4,4,4,2,3,4,3,4,3,4,2,2,2,1,1,2,2,2,1
